"","rt.x","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_name","browser_type","completed","interaction","windowWidth","windowHeight","stimulus","trial_condition","whiteNonwhiteRatio","incomeRatio","nNonWhiteTrial","nWhiteTrial","nNonWhiteFemale","nWhiteFemale","trial_orgname","fairness","team_work","work_in_team","distrust","rt.y","s1_earn_reward","s2_inferior","s3_group_dominate","s4_bottom_deserve","s5_group_equality","s6_group_equal_unjust","s7_act_equalize","s8_succeed_equal","b1_just_world","b2_people_deserve","b3_confident_justice","b4_compensate_injustice","b5_injust_exeception","b6_fair_decision","ethnic","age","children","economic","edu","employment","gender","gender_description","income","ladder","marital","social","followup_response","attention_check","start_response"
"376",78023,"survey-html-form",3,86995,"0.0-3.0-0.0","rwmt822mv7s06tr","Safari",15.5,TRUE,"[]",1440,900,NA,3,3,6,6,19,2,8,"Square and Company","Y","Y","Y","Y",68321,"Slightly oppose","Neutral","Slightly favor","Somewhat oppose","Slightly favor","Slightly favor","Neutral","Slightly oppose","Neutral","Somewhat favor","Slightly favor","Slightly oppose","Slightly oppose","Slightly oppose","list(value = c(""White"", ""Black-AfrAmr""))","22","0","Slightly liberal","Four year college degree"," Part-time","f","NULL","$100,000 to $124,999","5","Widowed","Moderate","Good study!","1",1
"377",60991,"survey-html-form",4,147994,"0.0-3.0-0.1","rwmt822mv7s06tr","Safari",15.5,TRUE,"[]",1440,900,NA,1,1,2,2,23,1,9,"Advice Alliance","Y","Y","N","Y",68321,"Slightly oppose","Neutral","Slightly favor","Somewhat oppose","Slightly favor","Slightly favor","Neutral","Slightly oppose","Neutral","Somewhat favor","Slightly favor","Slightly oppose","Slightly oppose","Slightly oppose","list(value = c(""White"", ""Black-AfrAmr""))","22","0","Slightly liberal","Four year college degree"," Part-time","f","NULL","$100,000 to $124,999","5","Widowed","Moderate","Good study!","1",1
"378",50144,"survey-html-form",5,198146,"0.0-3.0-0.2","rwmt822mv7s06tr","Safari",15.5,TRUE,"[]",1440,900,NA,4,4,7,8,17,4,6,"Econo Consulting Group","Y","Y","Y","Y",68321,"Slightly oppose","Neutral","Slightly favor","Somewhat oppose","Slightly favor","Slightly favor","Neutral","Slightly oppose","Neutral","Somewhat favor","Slightly favor","Slightly oppose","Slightly oppose","Slightly oppose","list(value = c(""White"", ""Black-AfrAmr""))","22","0","Slightly liberal","Four year college degree"," Part-time","f","NULL","$100,000 to $124,999","5","Widowed","Moderate","Good study!","1",1
"379",50748,"survey-html-form",6,248901,"0.0-3.0-0.3","rwmt822mv7s06tr","Safari",15.5,TRUE,"[]",1440,900,NA,2,2,5,4,21,3,7,"Bloom Advising","N","Y","Y","Y",68321,"Slightly oppose","Neutral","Slightly favor","Somewhat oppose","Slightly favor","Slightly favor","Neutral","Slightly oppose","Neutral","Somewhat favor","Slightly favor","Slightly oppose","Slightly oppose","Slightly oppose","list(value = c(""White"", ""Black-AfrAmr""))","22","0","Slightly liberal","Four year college degree"," Part-time","f","NULL","$100,000 to $124,999","5","Widowed","Moderate","Good study!","1",1
"380",36185,"survey-html-form",7,285092,"0.0-3.0-0.4","rwmt822mv7s06tr","Safari",15.5,TRUE,"[]",1440,900,NA,5,5,1,10,15,2,8,"GrowthSense","N","N","N","Y",68321,"Slightly oppose","Neutral","Slightly favor","Somewhat oppose","Slightly favor","Slightly favor","Neutral","Slightly oppose","Neutral","Somewhat favor","Slightly favor","Slightly oppose","Slightly oppose","Slightly oppose","list(value = c(""White"", ""Black-AfrAmr""))","22","0","Slightly liberal","Four year college degree"," Part-time","f","NULL","$100,000 to $124,999","5","Widowed","Moderate","Good study!","1",1
"381",96652,"survey-html-form",3,136672,"0.0-3.0-0.0","sd5yo617nsnqruw","Chrome",103,TRUE,"[]",2560,1440,NA,4,4,6,8,17,3,7,"GrowthSense","Y","Y","N","N",51903,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","White","27","0","Liberal","Two year college degree"," Part-time","f","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"382",46721,"survey-html-form",4,183395,"0.0-3.0-0.1","sd5yo617nsnqruw","Chrome",103,TRUE,"[]",2560,1440,NA,5,5,7,10,15,1,9,"Econo Consulting Group","Y","Y","N","N",51903,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","White","27","0","Liberal","Two year college degree"," Part-time","f","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"383",34231,"survey-html-form",5,217628,"0.0-3.0-0.2","sd5yo617nsnqruw","Chrome",103,TRUE,"[]",2560,1440,NA,1,1,4,2,23,2,8,"Advice Alliance","N","Y","N","N",51903,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","White","27","0","Liberal","Two year college degree"," Part-time","f","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"384",52200,"survey-html-form",6,269830,"0.0-3.0-0.3","sd5yo617nsnqruw","Chrome",103,TRUE,"[]",2560,1440,NA,3,3,1,6,19,6,4,"Bloom Advising","N","Y","N","N",51903,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","White","27","0","Liberal","Two year college degree"," Part-time","f","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"385",31580,"survey-html-form",7,301411,"0.0-3.0-0.4","sd5yo617nsnqruw","Chrome",103,TRUE,"[]",2560,1440,NA,2,2,1,4,21,0,10,"Square and Company","Y","Y","N","N",51903,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","White","27","0","Liberal","Two year college degree"," Part-time","f","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"386",116085,"survey-html-form",3,157260,"0.0-3.0-0.0","so582ofnxxhb7vt","Chrome",103,TRUE,"[]",2560,1440,NA,4,4,4,8,17,6,4,"Econo Consulting Group","Y","Y","N","N",215830,"Somewhat oppose","Slightly oppose","Strongly oppose","Neutral","Slightly favor","Somewhat favor","Slightly oppose","Somewhat oppose","Somewhat favor","Neutral","Slightly oppose","Neutral","Slightly favor","Slightly favor","White","19","0","Slightly liberal","Some college but no degree"," Part-time","m","NULL","$60,000 to $69,999","7","Widowed","Slightly liberal","","1",1
"387",77229,"survey-html-form",4,234491,"0.0-3.0-0.1","so582ofnxxhb7vt","Chrome",103,TRUE,"[]",2560,1440,NA,3,3,4,6,19,1,9,"Bloom Advising","N","N","N","N",215830,"Somewhat oppose","Slightly oppose","Strongly oppose","Neutral","Slightly favor","Somewhat favor","Slightly oppose","Somewhat oppose","Somewhat favor","Neutral","Slightly oppose","Neutral","Slightly favor","Slightly favor","White","19","0","Slightly liberal","Some college but no degree"," Part-time","m","NULL","$60,000 to $69,999","7","Widowed","Slightly liberal","","1",1
"388",68486,"survey-html-form",5,302979,"0.0-3.0-0.2","so582ofnxxhb7vt","Chrome",103,TRUE,"[]",2560,1440,NA,2,2,7,4,21,0,10,"Advice Alliance","N","N","N","N",215830,"Somewhat oppose","Slightly oppose","Strongly oppose","Neutral","Slightly favor","Somewhat favor","Slightly oppose","Somewhat oppose","Somewhat favor","Neutral","Slightly oppose","Neutral","Slightly favor","Slightly favor","White","19","0","Slightly liberal","Some college but no degree"," Part-time","m","NULL","$60,000 to $69,999","7","Widowed","Slightly liberal","","1",1
"389",76198,"survey-html-form",6,379179,"0.0-3.0-0.3","so582ofnxxhb7vt","Chrome",103,TRUE,"[]",2560,1440,NA,5,5,2,10,15,3,7,"GrowthSense","Y","Y","N","Y",215830,"Somewhat oppose","Slightly oppose","Strongly oppose","Neutral","Slightly favor","Somewhat favor","Slightly oppose","Somewhat oppose","Somewhat favor","Neutral","Slightly oppose","Neutral","Slightly favor","Slightly favor","White","19","0","Slightly liberal","Some college but no degree"," Part-time","m","NULL","$60,000 to $69,999","7","Widowed","Slightly liberal","","1",1
"390",73958,"survey-html-form",7,453139,"0.0-3.0-0.4","so582ofnxxhb7vt","Chrome",103,TRUE,"[]",2560,1440,NA,1,1,3,2,23,2,8,"Square and Company","Y","Y","Y","Y",215830,"Somewhat oppose","Slightly oppose","Strongly oppose","Neutral","Slightly favor","Somewhat favor","Slightly oppose","Somewhat oppose","Somewhat favor","Neutral","Slightly oppose","Neutral","Slightly favor","Slightly favor","White","19","0","Slightly liberal","Some college but no degree"," Part-time","m","NULL","$60,000 to $69,999","7","Widowed","Slightly liberal","","1",1
"391",51712,"survey-html-form",3,79929,"0.0-3.0-0.0","soz72kqk0m7u5ps","Safari",NA,TRUE,"[]",428,926,NA,4,4,7,8,17,3,7,"GrowthSense","Y","Y","Y","Y",71595,"Somewhat oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Slightly favor","Slightly favor","Slightly oppose","Strongly oppose","Slightly favor","Slightly favor","Neutral","Slightly favor","Slightly favor","Slightly favor","White","33","2","Slightly conservative","Graduate degree","Full-time","m","NULL","$50,000 to $59,999","6","Divorced","Slightly conservative","","1",1
"392",42501,"survey-html-form",4,122443,"0.0-3.0-0.1","soz72kqk0m7u5ps","Safari",NA,TRUE,"[]",428,926,NA,5,5,1,10,15,6,4,"Square and Company","N","Y","N","N",71595,"Somewhat oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Slightly favor","Slightly favor","Slightly oppose","Strongly oppose","Slightly favor","Slightly favor","Neutral","Slightly favor","Slightly favor","Slightly favor","White","33","2","Slightly conservative","Graduate degree","Full-time","m","NULL","$50,000 to $59,999","6","Divorced","Slightly conservative","","1",1
"393",33688,"survey-html-form",5,156142,"0.0-3.0-0.2","soz72kqk0m7u5ps","Safari",NA,TRUE,"[]",428,926,NA,3,3,2,6,19,6,4,"Advice Alliance","N","Y","Y","N",71595,"Somewhat oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Slightly favor","Slightly favor","Slightly oppose","Strongly oppose","Slightly favor","Slightly favor","Neutral","Slightly favor","Slightly favor","Slightly favor","White","33","2","Slightly conservative","Graduate degree","Full-time","m","NULL","$50,000 to $59,999","6","Divorced","Slightly conservative","","1",1
"394",33224,"survey-html-form",6,189378,"0.0-3.0-0.3","soz72kqk0m7u5ps","Safari",NA,TRUE,"[]",428,926,NA,1,1,3,2,23,0,10,"Bloom Advising","Y","Y","Y","Y",71595,"Somewhat oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Slightly favor","Slightly favor","Slightly oppose","Strongly oppose","Slightly favor","Slightly favor","Neutral","Slightly favor","Slightly favor","Slightly favor","White","33","2","Slightly conservative","Graduate degree","Full-time","m","NULL","$50,000 to $59,999","6","Divorced","Slightly conservative","","1",1
"395",38770,"survey-html-form",7,228159,"0.0-3.0-0.4","soz72kqk0m7u5ps","Safari",NA,TRUE,"[]",428,926,NA,2,2,6,4,21,3,7,"Econo Consulting Group","Y","Y","Y","Y",71595,"Somewhat oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Slightly favor","Slightly favor","Slightly oppose","Strongly oppose","Slightly favor","Slightly favor","Neutral","Slightly favor","Slightly favor","Slightly favor","White","33","2","Slightly conservative","Graduate degree","Full-time","m","NULL","$50,000 to $59,999","6","Divorced","Slightly conservative","","1",1
"396",34084,"survey-html-form",3,165940,"0.0-3.0-0.0","ss3py5s3ok0y8r5","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""focus"",""trial"":2,""time"":11559},{""event"":""focus"",""trial"":2,""time"":11560},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""focus"",""trial"":7,""time"":324424},{""event"":""focus"",""trial"":7,""time"":324425}]",1920,1080,NA,4,4,3,8,17,7,3,"GrowthSense","Y","Y","Y","Y",43578,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Somewhat favor","Neutral","Neutral","White","32","0","Liberal","Two year college degree","Prefer not to answer","m","NULL","$100,000 to $124,999","4","Widowed","Liberal","","1",1
"397",49730,"survey-html-form",4,215674,"0.0-3.0-0.1","ss3py5s3ok0y8r5","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""focus"",""trial"":2,""time"":11559},{""event"":""focus"",""trial"":2,""time"":11560},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""focus"",""trial"":7,""time"":324424},{""event"":""focus"",""trial"":7,""time"":324425}]",1920,1080,NA,1,1,4,2,23,1,9,"Square and Company","Y","Y","Y","Y",43578,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Somewhat favor","Neutral","Neutral","White","32","0","Liberal","Two year college degree","Prefer not to answer","m","NULL","$100,000 to $124,999","4","Widowed","Liberal","","1",1
"398",45495,"survey-html-form",5,261171,"0.0-3.0-0.2","ss3py5s3ok0y8r5","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""focus"",""trial"":2,""time"":11559},{""event"":""focus"",""trial"":2,""time"":11560},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""focus"",""trial"":7,""time"":324424},{""event"":""focus"",""trial"":7,""time"":324425}]",1920,1080,NA,3,3,7,6,19,2,8,"Econo Consulting Group","Y","Y","Y","Y",43578,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Somewhat favor","Neutral","Neutral","White","32","0","Liberal","Two year college degree","Prefer not to answer","m","NULL","$100,000 to $124,999","4","Widowed","Liberal","","1",1
"399",32555,"survey-html-form",6,293729,"0.0-3.0-0.3","ss3py5s3ok0y8r5","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""focus"",""trial"":2,""time"":11559},{""event"":""focus"",""trial"":2,""time"":11560},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""focus"",""trial"":7,""time"":324424},{""event"":""focus"",""trial"":7,""time"":324425}]",1920,1080,NA,5,5,1,10,15,0,10,"Bloom Advising","N","N","N","N",43578,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Somewhat favor","Neutral","Neutral","White","32","0","Liberal","Two year college degree","Prefer not to answer","m","NULL","$100,000 to $124,999","4","Widowed","Liberal","","1",1
"400",30787,"survey-html-form",7,324518,"0.0-3.0-0.4","ss3py5s3ok0y8r5","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""blur"",""trial"":1,""time"":7448},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""focus"",""trial"":1,""time"":9023},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""blur"",""trial"":2,""time"":11145},{""event"":""focus"",""trial"":2,""time"":11559},{""event"":""focus"",""trial"":2,""time"":11560},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""blur"",""trial"":2,""time"":28957},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""focus"",""trial"":2,""time"":122386},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""blur"",""trial"":4,""time"":197337},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""focus"",""trial"":4,""time"":206089},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""blur"",""trial"":5,""time"":226758},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""focus"",""trial"":5,""time"":228598},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""blur"",""trial"":5,""time"":230904},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""focus"",""trial"":5,""time"":259100},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""blur"",""trial"":6,""time"":262333},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""focus"",""trial"":6,""time"":278791},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""blur"",""trial"":7,""time"":310011},{""event"":""focus"",""trial"":7,""time"":324424},{""event"":""focus"",""trial"":7,""time"":324425}]",1920,1080,NA,2,2,6,4,21,0,10,"Advice Alliance","Y","Y","Y","Y",43578,"Neutral","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Somewhat favor","Neutral","Neutral","White","32","0","Liberal","Two year college degree","Prefer not to answer","m","NULL","$100,000 to $124,999","4","Widowed","Liberal","","1",1
"401",43574,"survey-html-form",3,96517,"0.0-3.0-0.0","tfnco4jm5drjrlh","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""focus"",""trial"":7,""time"":239824},{""event"":""focus"",""trial"":7,""time"":239824}]",1920,1080,NA,3,3,6,6,19,4,6,"Econo Consulting Group","Y","Y","Y","Y",47239,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Slightly favor","Neutral","Asian","25","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"402",31486,"survey-html-form",4,128005,"0.0-3.0-0.1","tfnco4jm5drjrlh","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""focus"",""trial"":7,""time"":239824},{""event"":""focus"",""trial"":7,""time"":239824}]",1920,1080,NA,2,2,3,4,21,0,10,"Square and Company","Y","Y","N","Y",47239,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Slightly favor","Neutral","Asian","25","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"403",31783,"survey-html-form",5,159789,"0.0-3.0-0.2","tfnco4jm5drjrlh","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""focus"",""trial"":7,""time"":239824},{""event"":""focus"",""trial"":7,""time"":239824}]",1920,1080,NA,4,4,2,8,17,0,10,"Advice Alliance","Y","N","N","N",47239,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Slightly favor","Neutral","Asian","25","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
